Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,1,100,3,2.8473438147263437
0.75,1,200,3,1.9675988386161993
0.75,1,300,3,2.7486872043310733
0.75,1,400,3,2.6581041387645707
0.75,1,500,3,2.9375670908240807
0.75,1,600,3,3.2286530285592017
0.75,1,700,3,2.914321755056078
0.75,1,800,3,3.0387528243043813
0.75,1,900,3,3.0948539231543157
0.75,1,1000,3,2.946483339236428
0.75,1,2000,3,2.776249363947377
0.75,1,3000,3,2.3291691414515068
0.75,1,4000,3,2.4098307448248546
0.75,1,5000,3,2.5781896455315403
0.75,1,6000,3,2.5128467212303076
0.75,1,7000,3,2.650979244596435
0.75,1,8000,3,2.5186134018274884
0.75,1,9000,3,2.5405214308631403
0.75,1,10000,3,2.5644212921815743
0.75,1,20000,3,2.6167908844639256
0.75,1,30000,3,2.710670552559298
0.75,1,40000,3,2.7277577723456483
0.75,1,100,4,1.1267764617468088
0.75,1,200,4,1.692636894901972
0.75,1,300,4,1.4602356583571021
0.75,1,400,4,1.5664929944844945
0.75,1,500,4,1.6646551125550078
0.75,1,600,4,1.6911930730630804
0.75,1,700,4,2.6131491487189025
0.75,1,800,4,3.0281293737361348
0.75,1,900,4,2.9757503982942852
0.75,1,1000,4,3.270535482729755
0.75,1,2000,4,2.8302978836692634
0.75,1,3000,4,2.9405942780728096
0.75,1,4000,4,2.7894576577315666
0.75,1,5000,4,2.668205371951443
0.75,1,6000,4,2.687518131373491
0.75,1,7000,4,2.98475429609529
0.75,1,8000,4,3.156986845481925
0.75,1,9000,4,3.1913066902774583
0.75,1,10000,4,3.2237367895839815
0.75,1,20000,4,2.979142133694201
0.75,1,30000,4,3.0190809308472177
0.75,1,40000,4,2.950615047707162
0.75,1,100,5,0.7503778480982476
0.75,1,200,5,2.92462400477576
0.75,1,300,5,2.556200839037057
0.75,1,400,5,2.283754877942184
0.75,1,500,5,2.1929054933978773
0.75,1,600,5,2.088497736083269
0.75,1,700,5,2.2706840241328594
0.75,1,800,5,2.3414092555385455
0.75,1,900,5,2.4285529364406675
0.75,1,1000,5,2.476444310859901
0.75,1,2000,5,3.445627343053753
0.75,1,3000,5,3.4914921890876673
0.75,1,4000,5,3.315115956112665
0.75,1,5000,5,3.311553582845072
0.75,1,6000,5,3.2397741220009983
0.75,1,7000,5,3.1146348223052938
0.75,1,8000,5,3.1388790379967895
0.75,1,9000,5,3.03333968796207
0.75,1,10000,5,2.9762194965026603
0.75,1,20000,5,3.1176345697659977
0.75,1,30000,5,3.0504759100986925
0.75,1,40000,5,3.061455374624253
0.75,1,100,6,2.944352094357723
0.75,1,200,6,2.876558312124633
0.75,1,300,6,2.587315703125686
0.75,1,400,6,2.420348983330427
0.75,1,500,6,2.4835499595469557
0.75,1,600,6,2.6185509527246307
0.75,1,700,6,2.4343336945230627
0.75,1,800,6,2.276005770328638
0.75,1,900,6,2.128575247982677
0.75,1,1000,6,2.056373397617953
0.75,1,2000,6,2.8066573317481485
0.75,1,3000,6,3.0768712358047434
0.75,1,4000,6,3.134754985120734
0.75,1,5000,6,3.1823188012075128
0.75,1,6000,6,3.0533546025190903
0.75,1,7000,6,2.908029403856728
0.75,1,8000,6,3.1212178602295415
0.75,1,9000,6,3.1264574421373403
0.75,1,10000,6,3.015523135531204
0.75,1,20000,6,2.8377270918668698
0.75,1,30000,6,2.941822606534713
0.75,1,40000,6,2.9654932639399108
0.75,1,100,7,2.7630218168879783
0.75,1,200,7,4.498693159650282
0.75,1,300,7,3.3920292905138
0.75,1,400,7,2.7357766845522447
0.75,1,500,7,2.475435666246853
0.75,1,600,7,2.524157173597229
0.75,1,700,7,2.5808662163438627
0.75,1,800,7,2.585450522520679
0.75,1,900,7,2.7852099256880645
0.75,1,1000,7,2.666729547117139
0.75,1,2000,7,2.7473498777084933
0.75,1,3000,7,2.665827424686124
0.75,1,4000,7,2.5669208487213333
0.75,1,5000,7,2.6823542890565544
0.75,1,6000,7,2.7832548546918248
0.75,1,7000,7,3.024282806352729
0.75,1,8000,7,2.9833481823837182
0.75,1,9000,7,3.029551506101567
0.75,1,10000,7,3.0970207381478696
0.75,1,20000,7,2.988348693130414
0.75,1,30000,7,3.077841551959348
0.75,1,40000,7,2.981904887364676
0.75,1,100,8,1.4926347111436107
0.75,1,200,8,2.313362566108506
0.75,1,300,8,2.247749891930221
0.75,1,400,8,2.3495142222494754
0.75,1,500,8,2.4986173751055114
0.75,1,600,8,2.483542600866593
0.75,1,700,8,3.10030017198906
0.75,1,800,8,3.3681373392773732
0.75,1,900,8,3.2080934503338403
0.75,1,1000,8,3.0600249901587593
0.75,1,2000,8,2.4617398494758254
0.75,1,3000,8,2.396164386969949
0.75,1,4000,8,2.5172307063838524
0.75,1,5000,8,2.4112725529372443
0.75,1,6000,8,2.4260268961063445
0.75,1,7000,8,2.4901137668013007
0.75,1,8000,8,2.5492193424007557
0.75,1,9000,8,2.700911367664596
0.75,1,10000,8,2.754273083081782
0.75,1,20000,8,2.924834121050715
0.75,1,30000,8,2.845804139777049
0.75,1,40000,8,2.7852924615657444
0.75,1,100,9,2.18466246622791
0.75,1,200,9,2.719417925375621
0.75,1,300,9,2.2602638969090845
0.75,1,400,9,2.1002901965223213
0.75,1,500,9,2.0337024244915
0.75,1,600,9,1.9353843409544709
0.75,1,700,9,1.9347964988140556
0.75,1,800,9,2.3189449947787995
0.75,1,900,9,2.4149721640341983
0.75,1,1000,9,2.4163814013299465
0.75,1,2000,9,2.2556085177830107
0.75,1,3000,9,2.121341149026729
0.75,1,4000,9,2.305349318655538
0.75,1,5000,9,2.254396470318039
0.75,1,6000,9,2.4212578874600212
0.75,1,7000,9,2.4609758669204345
0.75,1,8000,9,2.474705348205729
0.75,1,9000,9,2.4525910680504466
0.75,1,10000,9,2.443969979381958
0.75,1,20000,9,2.8659434543686535
0.75,1,30000,9,2.825412097574954
0.75,1,40000,9,2.8551621865537635
0.75,1,100,10,1.8336064238019583
0.75,1,200,10,3.3914551262837347
0.75,1,300,10,5.362667259863936
0.75,1,400,10,6.387427380406759
0.75,1,500,10,5.669987385957795
0.75,1,600,10,5.494873047198627
0.75,1,700,10,4.95713685011491
0.75,1,800,10,4.532901876766724
0.75,1,900,10,4.274535370506174
0.75,1,1000,10,4.040861266440615
0.75,1,2000,10,3.813242296827808
0.75,1,3000,10,3.3458890574032254
0.75,1,4000,10,3.0226793668636462
0.75,1,5000,10,3.024615462799506
0.75,1,6000,10,2.8304927470158465
0.75,1,7000,10,2.793200684455822
0.75,1,8000,10,2.863650204742343
0.75,1,9000,10,2.801983333016563
0.75,1,10000,10,2.976159784415387
0.75,1,20000,10,3.0546444304994598
0.75,1,30000,10,3.009169438208588
0.75,1,40000,10,2.9404630599760386
0.75,1,100,11,0.9789334605333225
0.75,1,200,11,1.3710743641708654
0.75,1,300,11,1.6506999115537833
0.75,1,400,11,1.502306954191991
0.75,1,500,11,1.4524777500334287
0.75,1,600,11,2.364942399405303
0.75,1,700,11,2.7807395902935492
0.75,1,800,11,2.907012736868611
0.75,1,900,11,2.682973857407817
0.75,1,1000,11,2.6032306986290887
0.75,1,2000,11,3.1830478464204326
0.75,1,3000,11,2.974580891789041
0.75,1,4000,11,2.783570569832401
0.75,1,5000,11,2.680623426110055
0.75,1,6000,11,2.811233925262512
0.75,1,7000,11,3.2090761116460236
0.75,1,8000,11,3.2709719384605407
0.75,1,9000,11,3.2308704557347085
0.75,1,10000,11,3.193744618274015
0.75,1,20000,11,3.1802236673240283
0.75,1,30000,11,3.085913295099816
0.75,1,40000,11,2.975703767560779
0.75,1,100,12,0.8030971715312373
0.75,1,200,12,1.4808324023279718
0.75,1,300,12,1.4107522165818251
0.75,1,400,12,1.8004855493688967
0.75,1,500,12,3.2602260500347873
0.75,1,600,12,2.888247868787097
0.75,1,700,12,2.9092836880291553
0.75,1,800,12,3.299159022478739
0.75,1,900,12,3.1729351714215954
0.75,1,1000,12,3.2593247960931118
0.75,1,2000,12,2.660813767909498
0.75,1,3000,12,2.69440647181276
0.75,1,4000,12,2.5396909434520367
0.75,1,5000,12,2.497403190512776
0.75,1,6000,12,2.460810718799915
0.75,1,7000,12,2.610816290055261
0.75,1,8000,12,3.2195080383358694
0.75,1,9000,12,3.1976068420351575
0.75,1,10000,12,3.183969604129197
0.75,1,20000,12,3.095835773155228
0.75,1,30000,12,2.958550460792156
0.75,1,40000,12,2.913908060437106
0.75,1,100,13,0.8781303478149003
0.75,1,200,13,1.1046821312660344
0.75,1,300,13,1.237362914271651
0.75,1,400,13,1.5152265100825997
0.75,1,500,13,2.459783651563737
0.75,1,600,13,2.333927786873745
0.75,1,700,13,2.449590137303024
0.75,1,800,13,2.380877488570844
0.75,1,900,13,2.2811672983242244
0.75,1,1000,13,2.209210566553235
0.75,1,2000,13,2.3471759227488675
