Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.9,4,15010,10,2.850957065020592
0.9,4,16010,10,2.8083054893644057
0.9,4,17010,10,2.811532889640126
0.9,4,18010,10,2.760121150264047
0.9,4,19010,10,2.808361375985362
0.9,4,20010,10,2.7126421814862405
0.9,4,21010,10,2.63698517487476
0.9,4,22010,10,2.673337002851086
0.9,4,23010,10,2.673337002851086
0.9,4,24010,10,2.673337002851086
0.9,4,25010,10,2.673337002851086
0.9,4,26010,10,2.673337002851086
0.9,4,27010,10,2.673337002851086
0.9,4,28010,10,2.673337002851086
0.9,4,29010,10,2.673337002851086
0.9,4,10,11,0.34084314479377364
0.9,4,1010,11,1.067884504448616
0.9,4,2010,11,1.7919096054986474
0.9,4,3010,11,1.6363686058749336
0.9,4,4010,11,1.6105776828808789
0.9,4,5010,11,1.9991004825857648
0.9,4,6010,11,2.0736134738338814
0.9,4,7010,11,3.132950143917247
0.9,4,8010,11,2.907690866969894
0.9,4,9010,11,2.7476911842194274
0.9,4,10010,11,2.7449649490148573
0.9,4,11010,11,2.7477848882280456
0.9,4,12010,11,2.618339475697269
0.9,4,13010,11,2.4944243067975753
0.9,4,14010,11,2.4010676171753205
0.9,4,15010,11,2.278394230646437
0.9,4,16010,11,2.246549557065227
0.9,4,17010,11,2.1926469613765174
0.9,4,18010,11,2.1836412027849517
0.9,4,19010,11,2.197104196016634
0.9,4,20010,11,2.17907836469327
0.9,4,21010,11,2.1610761753611163
0.9,4,22010,11,2.1241819827137225
0.9,4,23010,11,2.1241819827137225
0.9,4,24010,11,2.1241819827137225
0.9,4,25010,11,2.1241819827137225
0.9,4,26010,11,2.1241819827137225
0.9,4,27010,11,2.1241819827137225
0.9,4,28010,11,2.1241819827137225
0.9,4,29010,11,2.1241819827137225
0.9,4,10,12,0.0
0.9,4,1010,12,1.8517565969842293
0.9,4,2010,12,1.7875655595545121
0.9,4,3010,12,2.0258464819274287
0.9,4,4010,12,1.8650440775566968
0.9,4,5010,12,2.024595008854519
0.9,4,6010,12,2.0129545379239104
0.9,4,7010,12,2.046613666636398
0.9,4,8010,12,1.8751487530403708
0.9,4,9010,12,1.9210841828250738
0.9,4,10010,12,1.8236627133662724
0.9,4,11010,12,1.8341052491421923
0.9,4,12010,12,1.8133906220098877
0.9,4,13010,12,1.707166679883798
0.9,4,14010,12,1.6320374654925975
0.9,4,15010,12,1.642687894629589
0.9,4,16010,12,1.6453359272560022
0.9,4,17010,12,1.6439884639419349
0.9,4,18010,12,1.5919926474856603
0.9,4,19010,12,1.5778647853780943
0.9,4,20010,12,1.635361138919504
0.9,4,21010,12,1.6052276060791855
0.9,4,22010,12,1.5898864091895324
0.9,4,23010,12,1.5898864091895324
0.9,4,24010,12,1.5898864091895324
0.9,4,25010,12,1.5898864091895324
0.9,4,26010,12,1.5898864091895324
0.9,4,27010,12,1.5898864091895324
0.9,4,28010,12,1.5898864091895324
0.9,4,29010,12,1.5898864091895324
0.9,4,10,13,0.31183248127911567
0.9,4,1010,13,2.212903537367422
0.9,4,2010,13,2.697143297922994
0.9,4,3010,13,2.4039901795365375
0.9,4,4010,13,2.0327332905510973
0.9,4,5010,13,2.0872068120346934
0.9,4,6010,13,1.917440102703516
0.9,4,7010,13,1.9889147262142455
0.9,4,8010,13,2.1311750555939555
0.9,4,9010,13,2.155829255574484
0.9,4,10010,13,2.047379528546629
0.9,4,11010,13,1.9571350688441032
0.9,4,12010,13,1.9431765056860508
0.9,4,13010,13,1.8826644225951286
0.9,4,14010,13,2.0268913143265683
0.9,4,15010,13,1.9753175520309285
0.9,4,16010,13,1.9282680431397896
0.9,4,17010,13,1.9391923310834722
0.9,4,18010,13,1.8799025287217088
0.9,4,19010,13,1.8794589991402697
0.9,4,20010,13,1.830210346718893
0.9,4,21010,13,1.8368845527507758
0.9,4,22010,13,1.8096816493877934
0.9,4,23010,13,1.8096816493877934
0.9,4,24010,13,1.8096816493877934
0.9,4,25010,13,1.8096816493877934
0.9,4,26010,13,1.8096816493877934
0.9,4,27010,13,1.8096816493877934
0.9,4,28010,13,1.8096816493877934
0.9,4,29010,13,1.8096816493877934
0.9,4,10,14,0.0
0.9,4,1010,14,2.045311161724622
0.9,4,2010,14,1.5116312648075614
0.9,4,3010,14,1.3989710967469626
0.9,4,4010,14,1.3616087805922166
0.9,4,5010,14,1.5202079233452774
0.9,4,6010,14,1.4133597348780937
0.9,4,7010,14,1.4499087675496574
0.9,4,8010,14,1.3425718251918841
0.9,4,9010,14,1.5380463794818156
0.9,4,10010,14,1.661763483415068
0.9,4,11010,14,1.8254339158372672
0.9,4,12010,14,1.9757670930096236
0.9,4,13010,14,1.9639074941679922
0.9,4,14010,14,1.9659039140763914
0.9,4,15010,14,1.8915350313596222
0.9,4,16010,14,1.8354268819281394
0.9,4,17010,14,1.859191594393286
0.9,4,18010,14,1.9067127090659803
0.9,4,19010,14,1.9818884792913305
0.9,4,20010,14,2.011464603691473
0.9,4,21010,14,1.9346307470980317
0.9,4,22010,14,2.028854448994018
0.9,4,23010,14,2.028854448994018
0.9,4,24010,14,2.028854448994018
0.9,4,25010,14,2.028854448994018
0.9,4,26010,14,2.028854448994018
0.9,4,27010,14,2.028854448994018
0.9,4,28010,14,2.028854448994018
0.9,4,29010,14,2.028854448994018
0.9,4,10,15,0.0041534106751202945
0.9,4,1010,15,0.9584664889619666
0.9,4,2010,15,1.328906168157147
0.9,4,3010,15,1.6872519558109964
0.9,4,4010,15,1.4938401202734763
0.9,4,5010,15,1.4710391424093734
0.9,4,6010,15,1.523070606452408
0.9,4,7010,15,1.44971993837142
0.9,4,8010,15,1.4833735935116938
0.9,4,9010,15,1.5274386958072212
0.9,4,10010,15,1.5249282374468178
0.9,4,11010,15,1.599882064107843
0.9,4,12010,15,1.5890239402020663
0.9,4,13010,15,1.660194426927267
0.9,4,14010,15,1.630846958301656
0.9,4,15010,15,1.580110715236761
0.9,4,16010,15,1.6076307417852647
0.9,4,17010,15,1.5980924874970244
0.9,4,18010,15,1.574576568185363
0.9,4,19010,15,1.555935352900732
0.9,4,20010,15,1.5581313867613729
0.9,4,21010,15,1.978470565470956
0.9,4,22010,15,2.020053459449249
0.9,4,23010,15,2.020053459449249
0.9,4,24010,15,2.020053459449249
0.9,4,25010,15,2.020053459449249
0.9,4,26010,15,2.020053459449249
0.9,4,27010,15,2.020053459449249
0.9,4,28010,15,2.020053459449249
0.9,4,29010,15,2.020053459449249
0.9,4,10,16,0.04120670278701231
0.9,4,1010,16,0.7108176740194376
0.9,4,2010,16,1.4381224066222156
0.9,4,3010,16,1.3224346413566013
0.9,4,4010,16,2.1436633641383622
0.9,4,5010,16,2.244824412827598
0.9,4,6010,16,2.1120050606853327
0.9,4,7010,16,1.9967155620966053
0.9,4,8010,16,2.0462369837264034
0.9,4,9010,16,1.9538724698969205
0.9,4,10010,16,1.9445767271589416
0.9,4,11010,16,1.9539714020585444
0.9,4,12010,16,1.8760059311014021
0.9,4,13010,16,1.8068146663704243
0.9,4,14010,16,1.7458897390189807
0.9,4,15010,16,1.7583437021883033
0.9,4,16010,16,1.7345351148136037
0.9,4,17010,16,1.68914132203446
0.9,4,18010,16,1.6757401307849706
0.9,4,19010,16,1.6496715829926245
0.9,4,20010,16,1.6776444868918992
0.9,4,21010,16,1.6758060950159555
0.9,4,22010,16,1.6752402915234232
0.9,4,23010,16,1.6752402915234232
0.9,4,24010,16,1.6752402915234232
0.9,4,25010,16,1.6752402915234232
0.9,4,26010,16,1.6752402915234232
0.9,4,27010,16,1.6752402915234232
0.9,4,28010,16,1.6752402915234232
0.9,4,29010,16,1.6752402915234232
0.9,4,10,17,0.0
0.9,4,1010,17,1.1605913813402686
0.9,4,2010,17,2.1089088666577003
0.9,4,3010,17,1.7104672818239426
0.9,4,4010,17,1.5826704102998639
0.9,4,5010,17,1.5832596590344972
0.9,4,6010,17,2.204207899384802
0.9,4,7010,17,2.1772047304833073
0.9,4,8010,17,2.060426837893081
0.9,4,9010,17,2.032729065157475
0.9,4,10010,17,1.915767468048874
0.9,4,11010,17,1.9451654929509636
0.9,4,12010,17,1.9088399955824658
0.9,4,13010,17,1.832586064835217
0.9,4,14010,17,1.8603381475518417
0.9,4,15010,17,1.802854641988636
0.9,4,16010,17,2.0508490225916627
0.9,4,17010,17,2.062049137747
0.9,4,18010,17,2.0200024610993714
0.9,4,19010,17,1.9763753829568258
0.9,4,20010,17,1.9444837450715093
0.9,4,21010,17,1.9809752278681305
0.9,4,22010,17,1.979322194045788
0.9,4,23010,17,1.979322194045788
0.9,4,24010,17,1.979322194045788
0.9,4,25010,17,1.979322194045788
0.9,4,26010,17,1.979322194045788
0.9,4,27010,17,1.979322194045788
0.9,4,28010,17,1.979322194045788
0.9,4,29010,17,1.979322194045788
0.9,4,10,18,0.09676952144286685
0.9,4,1010,18,1.4591564172545743
0.9,4,2010,18,1.1344759053728013
0.9,4,3010,18,1.381669770361598
0.9,4,4010,18,1.500776530581791
0.9,4,5010,18,1.6032587804844987
0.9,4,6010,18,1.5867112840124502
0.9,4,7010,18,1.5455936812654798
0.9,4,8010,18,1.4842489473845701
0.9,4,9010,18,1.5401279620771726
0.9,4,10010,18,1.5632573813033674
0.9,4,11010,18,1.5550353839526723
0.9,4,12010,18,1.6178042407726054
0.9,4,13010,18,1.5527381510961342
0.9,4,14010,18,1.5146285933013433
0.9,4,15010,18,1.5403363593751824
0.9,4,16010,18,1.503144188650086
0.9,4,17010,18,1.4687278432769142
0.9,4,18010,18,1.4827475928881715
0.9,4,19010,18,1.496503522020671
0.9,4,20010,18,1.4635185500838026
0.9,4,21010,18,1.4553864133499126
0.9,4,22010,18,1.4799017244804853
0.9,4,23010,18,1.4799017244804853
0.9,4,24010,18,1.4799017244804853
0.9,4,25010,18,1.4799017244804853
0.9,4,26010,18,1.4799017244804853
0.9,4,27010,18,1.4799017244804853
0.9,4,28010,18,1.4799017244804853
0.9,4,29010,18,1.4799017244804853
0.9,4,10,19,0.19414007784270676
0.9,4,1010,19,1.444578933644131
0.9,4,2010,19,1.2412625699330395
0.9,4,3010,19,1.1342462931423314
0.9,4,4010,19,1.9942246228155358
0.9,4,5010,19,2.013182633827925
0.9,4,6010,19,1.9844838293573823
0.9,4,7010,19,1.9004060652144334
0.9,4,8010,19,1.7506116533172122
0.9,4,9010,19,1.6599274171165772
0.9,4,10010,19,1.5653245089268955
0.9,4,11010,19,1.5173841597969973
0.9,4,12010,19,1.5291535048000462
0.9,4,13010,19,1.5546168162928486
0.9,4,14010,19,1.5030209185396426
0.9,4,15010,19,1.6382566803550291
0.9,4,16010,19,1.613345756082011
0.9,4,17010,19,1.6211233532811402
0.9,4,18010,19,1.6561118840837974
0.9,4,19010,19,1.6196233909186124
0.9,4,20010,19,1.6077512844051596
0.9,4,21010,19,1.6282822915891166
0.9,4,22010,19,1.617427040254589
0.9,4,23010,19,1.617427040254589
0.9,4,24010,19,1.617427040254589
0.9,4,25010,19,1.617427040254589
0.9,4,26010,19,1.617427040254589
0.9,4,27010,19,1.617427040254589
0.9,4,28010,19,1.617427040254589
0.9,4,29010,19,1.617427040254589
0.9,4,10,20,0.0797036705863156
0.9,4,1010,20,1.4944433262007428
0.9,4,2010,20,1.483079024810731
0.9,4,3010,20,1.4612046831079075
0.9,4,4010,20,1.4998218044188376
0.9,4,5010,20,1.5766856893553616
0.9,4,6010,20,1.9529903806342976
0.9,4,7010,20,2.096863037353485
0.9,4,8010,20,1.9574326649688625
0.9,4,9010,20,1.8299535344947064
0.9,4,10010,20,1.9433240306601292
0.9,4,11010,20,1.9898971627448825
0.9,4,12010,20,2.020687373170861
0.9,4,13010,20,2.0249194913599244
0.9,4,14010,20,2.007078326301517
0.9,4,15010,20,1.9536148675086464
0.9,4,16010,20,1.925485870537883
0.9,4,17010,20,1.8997406411793356
0.9,4,18010,20,1.86853358488293
0.9,4,19010,20,1.8250560768635102
0.9,4,20010,20,1.9230102798106732
0.9,4,21010,20,1.8537541894667957
0.9,4,22010,20,1.8488661721083193
0.9,4,23010,20,1.8488661721083193
0.9,4,24010,20,1.8488661721083193
0.9,4,25010,20,1.8488661721083193
0.9,4,26010,20,1.8488661721083193
0.9,4,27010,20,1.8488661721083193
0.9,4,28010,20,1.8488661721083193
0.9,4,29010,20,1.8488661721083193
0.9,4,10,21,0.007184693625545302
0.9,4,1010,21,0.8029047442955572
0.9,4,2010,21,1.4077649395338536
0.9,4,3010,21,1.4286372876740436
0.9,4,4010,21,1.3214420498912007
0.9,4,5010,21,1.7672214381174374
0.9,4,6010,21,2.2591719675372537
0.9,4,7010,21,2.1429595398098242
0.9,4,8010,21,2.0098175200933706
0.9,4,9010,21,2.1566894833048917
0.9,4,10010,21,1.9993938101468827
0.9,4,11010,21,2.013457938534843
0.9,4,12010,21,2.010476266821739
0.9,4,13010,21,1.9689830459298443
0.9,4,14010,21,1.9467715146862006
0.9,4,15010,21,2.0030031506704242
0.9,4,16010,21,2.0972781474470827
0.9,4,17010,21,2.0806582826205546
0.9,4,18010,21,2.033316027508685
0.9,4,19010,21,2.0370913251975034
0.9,4,20010,21,1.9998814896325183
0.9,4,21010,21,2.099027714390092
0.9,4,22010,21,2.063451859072939
0.9,4,23010,21,2.063451859072939
0.9,4,24010,21,2.063451859072939
0.9,4,25010,21,2.063451859072939
0.9,4,26010,21,2.063451859072939
0.9,4,27010,21,2.063451859072939
0.9,4,28010,21,2.063451859072939
0.9,4,29010,21,2.063451859072939
0.9,4,10,22,0.12909382605529426
0.9,4,1010,22,3.0769397821441373
0.9,4,2010,22,2.4652681377062096
0.9,4,3010,22,2.0243294311102717
0.9,4,4010,22,1.6793802868677448
0.9,4,5010,22,1.715576361919672
0.9,4,6010,22,1.7441200281943074
0.9,4,7010,22,1.6671040822256464
0.9,4,8010,22,1.6079166222806403
0.9,4,9010,22,1.5845126215985186
0.9,4,10010,22,1.5833624129850121
0.9,4,11010,22,1.7884855102399857
0.9,4,12010,22,1.7825582221348548
0.9,4,13010,22,1.7809953557721876
0.9,4,14010,22,1.7414465917485535
0.9,4,15010,22,1.7910865912042657
0.9,4,16010,22,1.7690976066740514
0.9,4,17010,22,1.7521484496954614
0.9,4,18010,22,1.7171709103316064
0.9,4,19010,22,1.6974586223391566
0.9,4,20010,22,1.6529319820044142
0.9,4,21010,22,1.6873321208814507
0.9,4,22010,22,1.6853341874021486
0.9,4,23010,22,1.6853341874021486
0.9,4,24010,22,1.6853341874021486
0.9,4,25010,22,1.6853341874021486
0.9,4,26010,22,1.6853341874021486
0.9,4,27010,22,1.6853341874021486
0.9,4,28010,22,1.6853341874021486
0.9,4,29010,22,1.6853341874021486
0.9,4,10,23,0.3902088961646137
0.9,4,1010,23,1.639501483526047
0.9,4,2010,23,1.2536261337899426
0.9,4,3010,23,1.3223318365101075
0.9,4,4010,23,1.3697781608503357
0.9,4,5010,23,1.7607035881254698
0.9,4,6010,23,1.6822905568075186
0.9,4,7010,23,1.5810699924382414
0.9,4,8010,23,1.4559313358487178
0.9,4,9010,23,1.4248732299257558
0.9,4,10010,23,1.4443149556898762
0.9,4,11010,23,1.4539669732173393
0.9,4,12010,23,1.5022583584803622
0.9,4,13010,23,1.4383374015188275
0.9,4,14010,23,1.4763513587157344
0.9,4,15010,23,1.4506468971301942
0.9,4,16010,23,1.4241638860791386
0.9,4,17010,23,1.3808380760659031
0.9,4,18010,23,1.338846493107307
0.9,4,19010,23,1.434170348612857
