Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,1,30000,4,1.4819684570607556
0.75,1,40000,4,1.4819684570607556
0.75,1,50000,4,1.4819684570607556
0.75,1,60000,4,1.4819684570607556
0.75,1,70000,4,1.4819684570607556
0.75,1,80000,4,1.4819684570607556
0.75,1,90000,4,1.4819684570607556
0.75,1,100000,4,1.4819684570607556
0.75,1,100,5,1.8924148683117141
0.75,1,200,5,1.5600825798205171
0.75,1,300,5,1.3397424730029244
0.75,1,400,5,1.2527108849452715
0.75,1,500,5,1.1742646490041508
0.75,1,600,5,1.0680908340919035
0.75,1,700,5,1.2967086678148516
0.75,1,800,5,1.298802488510971
0.75,1,900,5,1.3193339466480403
0.75,1,1000,5,1.326816566247136
0.75,1,2000,5,1.4492548637595606
0.75,1,3000,5,1.50022904748628
0.75,1,4000,5,1.5356084766304692
0.75,1,5000,5,1.498479026945392
0.75,1,6000,5,1.498479026945392
0.75,1,7000,5,1.498479026945392
0.75,1,8000,5,1.498479026945392
0.75,1,9000,5,1.498479026945392
0.75,1,10000,5,1.498479026945392
0.75,1,20000,5,1.498479026945392
0.75,1,30000,5,1.498479026945392
0.75,1,40000,5,1.498479026945392
0.75,1,50000,5,1.498479026945392
0.75,1,60000,5,1.498479026945392
0.75,1,70000,5,1.498479026945392
0.75,1,80000,5,1.498479026945392
0.75,1,90000,5,1.498479026945392
0.75,1,100000,5,1.498479026945392
0.75,1,100,6,1.4319935120155083
0.75,1,200,6,1.222347603666285
0.75,1,300,6,1.3318422502013902
0.75,1,400,6,1.3206458706797009
0.75,1,500,6,1.2444372450087207
0.75,1,600,6,1.3123347517500479
0.75,1,700,6,1.4639531916478312
0.75,1,800,6,1.7125483387349965
0.75,1,900,6,1.9557223660567256
0.75,1,1000,6,1.8435803366502341
0.75,1,2000,6,1.6003525280411222
0.75,1,3000,6,1.6274148602601688
0.75,1,4000,6,1.587327758259696
0.75,1,5000,6,1.5766678217500116
0.75,1,6000,6,1.5766678217500116
0.75,1,7000,6,1.5766678217500116
0.75,1,8000,6,1.5766678217500116
0.75,1,9000,6,1.5766678217500116
0.75,1,10000,6,1.5766678217500116
0.75,1,20000,6,1.5766678217500116
0.75,1,30000,6,1.5766678217500116
0.75,1,40000,6,1.5766678217500116
0.75,1,50000,6,1.5766678217500116
0.75,1,60000,6,1.5766678217500116
0.75,1,70000,6,1.5766678217500116
0.75,1,80000,6,1.5766678217500116
0.75,1,90000,6,1.5766678217500116
0.75,1,100000,6,1.5766678217500116
0.75,1,100,7,1.9421855181005854
0.75,1,200,7,1.8006437407369469
0.75,1,300,7,1.4839043893720782
0.75,1,400,7,1.530206931146997
0.75,1,500,7,1.6690878867240366
0.75,1,600,7,1.5576755667242033
0.75,1,700,7,1.4981888473547549
0.75,1,800,7,1.4979789092244982
0.75,1,900,7,1.4333282178039644
0.75,1,1000,7,1.3962238544228558
0.75,1,2000,7,1.8206406023055783
0.75,1,3000,7,1.7168132996765193
0.75,1,4000,7,1.6677716505382028
0.75,1,5000,7,1.6061039664250678
0.75,1,6000,7,1.6061039664250678
0.75,1,7000,7,1.6061039664250678
0.75,1,8000,7,1.6061039664250678
0.75,1,9000,7,1.6061039664250678
0.75,1,10000,7,1.6061039664250678
0.75,1,20000,7,1.6061039664250678
0.75,1,30000,7,1.6061039664250678
0.75,1,40000,7,1.6061039664250678
0.75,1,50000,7,1.6061039664250678
0.75,1,60000,7,1.6061039664250678
0.75,1,70000,7,1.6061039664250678
0.75,1,80000,7,1.6061039664250678
0.75,1,90000,7,1.6061039664250678
0.75,1,100000,7,1.6061039664250678
0.75,1,100,8,1.049512222242292
