Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.9,1,10,0,0.7695721200925795
0.9,1,1010,0,6.134660432968365
0.9,1,2010,0,8.335825477494542
0.9,1,3010,0,9.781499918885016
0.9,1,4010,0,9.31161434881622
0.9,1,5010,0,8.706495491492607
0.9,1,6010,0,8.373370116685345
0.9,1,7010,0,8.373370116685345
0.9,1,8010,0,8.373370116685345
0.9,1,9010,0,8.373370116685345
0.9,1,10010,0,8.373370116685345
0.9,1,11010,0,8.373370116685345
0.9,1,12010,0,8.373370116685345
0.9,1,13010,0,8.373370116685345
0.9,1,14010,0,8.373370116685345
0.9,1,15010,0,8.373370116685345
0.9,1,16010,0,8.373370116685345
0.9,1,17010,0,8.373370116685345
0.9,1,18010,0,8.373370116685345
0.9,1,19010,0,8.373370116685345
0.9,1,20010,0,8.373370116685345
0.9,1,21010,0,8.373370116685345
0.9,1,22010,0,8.373370116685345
0.9,1,23010,0,8.373370116685345
0.9,1,24010,0,8.373370116685345
0.9,1,25010,0,8.373370116685345
0.9,1,26010,0,8.373370116685345
0.9,1,27010,0,8.373370116685345
0.9,1,28010,0,8.373370116685345
0.9,1,29010,0,8.373370116685345
0.9,1,10,1,2.036553952729924
0.9,1,1010,1,5.191658394894093
0.9,1,2010,1,11.279215461717719
0.9,1,3010,1,9.691012121090896
0.9,1,4010,1,10.249816410367146
0.9,1,5010,1,9.696865050065274
0.9,1,6010,1,9.30802106023041
0.9,1,7010,1,9.30802106023041
0.9,1,8010,1,9.30802106023041
0.9,1,9010,1,9.30802106023041
0.9,1,10010,1,9.30802106023041
0.9,1,11010,1,9.30802106023041
0.9,1,12010,1,9.30802106023041
0.9,1,13010,1,9.30802106023041
0.9,1,14010,1,9.30802106023041
0.9,1,15010,1,9.30802106023041
0.9,1,16010,1,9.30802106023041
0.9,1,17010,1,9.30802106023041
0.9,1,18010,1,9.30802106023041
0.9,1,19010,1,9.30802106023041
0.9,1,20010,1,9.30802106023041
0.9,1,21010,1,9.30802106023041
0.9,1,22010,1,9.30802106023041
0.9,1,23010,1,9.30802106023041
0.9,1,24010,1,9.30802106023041
0.9,1,25010,1,9.30802106023041
0.9,1,26010,1,9.30802106023041
0.9,1,27010,1,9.30802106023041
0.9,1,28010,1,9.30802106023041
0.9,1,29010,1,9.30802106023041
0.9,1,10,2,0.7204372236175459
0.9,1,1010,2,6.581246857803435
0.9,1,2010,2,7.247730653922059
0.9,1,3010,2,8.796853147116547
0.9,1,4010,2,7.739692689920612
0.9,1,5010,2,6.934431842745279
0.9,1,6010,2,7.162035713829537
0.9,1,7010,2,7.162035713829537
0.9,1,8010,2,7.162035713829537
0.9,1,9010,2,7.162035713829537
0.9,1,10010,2,7.162035713829537
0.9,1,11010,2,7.162035713829537
0.9,1,12010,2,7.162035713829537
0.9,1,13010,2,7.162035713829537
0.9,1,14010,2,7.162035713829537
0.9,1,15010,2,7.162035713829537
0.9,1,16010,2,7.162035713829537
0.9,1,17010,2,7.162035713829537
0.9,1,18010,2,7.162035713829537
0.9,1,19010,2,7.162035713829537
0.9,1,20010,2,7.162035713829537
0.9,1,21010,2,7.162035713829537
0.9,1,22010,2,7.162035713829537
0.9,1,23010,2,7.162035713829537
0.9,1,24010,2,7.162035713829537
0.9,1,25010,2,7.162035713829537
0.9,1,26010,2,7.162035713829537
0.9,1,27010,2,7.162035713829537
0.9,1,28010,2,7.162035713829537
0.9,1,29010,2,7.162035713829537
0.9,1,10,3,0.4480125075037
0.9,1,1010,3,3.720578557468027
0.9,1,2010,3,3.3884876415812317
0.9,1,3010,3,3.6421214233069987
0.9,1,4010,3,3.8809714619390334
0.9,1,5010,3,4.765086979991102
0.9,1,6010,3,5.761067504623035
0.9,1,7010,3,5.761067504623035
0.9,1,8010,3,5.761067504623035
0.9,1,9010,3,5.761067504623035
0.9,1,10010,3,5.761067504623035
0.9,1,11010,3,5.761067504623035
0.9,1,12010,3,5.761067504623035
0.9,1,13010,3,5.761067504623035
0.9,1,14010,3,5.761067504623035
0.9,1,15010,3,5.761067504623035
0.9,1,16010,3,5.761067504623035
0.9,1,17010,3,5.761067504623035
0.9,1,18010,3,5.761067504623035
0.9,1,19010,3,5.761067504623035
0.9,1,20010,3,5.761067504623035
0.9,1,21010,3,5.761067504623035
0.9,1,22010,3,5.761067504623035
0.9,1,23010,3,5.761067504623035
0.9,1,24010,3,5.761067504623035
0.9,1,25010,3,5.761067504623035
0.9,1,26010,3,5.761067504623035
0.9,1,27010,3,5.761067504623035
0.9,1,28010,3,5.761067504623035
0.9,1,29010,3,5.761067504623035
0.9,1,10,4,1.3118039667208308
0.9,1,1010,4,8.637642396017755
0.9,1,2010,4,10.297830291523002
0.9,1,3010,4,8.170891441903443
0.9,1,4010,4,8.385137870716548
0.9,1,5010,4,7.83508944711101
0.9,1,6010,4,8.17395921811406
0.9,1,7010,4,8.17395921811406
0.9,1,8010,4,8.17395921811406
0.9,1,9010,4,8.17395921811406
0.9,1,10010,4,8.17395921811406
0.9,1,11010,4,8.17395921811406
0.9,1,12010,4,8.17395921811406
0.9,1,13010,4,8.17395921811406
0.9,1,14010,4,8.17395921811406
0.9,1,15010,4,8.17395921811406
0.9,1,16010,4,8.17395921811406
0.9,1,17010,4,8.17395921811406
0.9,1,18010,4,8.17395921811406
0.9,1,19010,4,8.17395921811406
0.9,1,20010,4,8.17395921811406
0.9,1,21010,4,8.17395921811406
0.9,1,22010,4,8.17395921811406
0.9,1,23010,4,8.17395921811406
0.9,1,24010,4,8.17395921811406
0.9,1,25010,4,8.17395921811406
0.9,1,26010,4,8.17395921811406
0.9,1,27010,4,8.17395921811406
0.9,1,28010,4,8.17395921811406
0.9,1,29010,4,8.17395921811406
0.9,1,10,5,0.1686386674644765
0.9,1,1010,5,11.997127144035991
0.9,1,2010,5,14.144503202940147
0.9,1,3010,5,11.537177910339071
0.9,1,4010,5,11.77908760344649
0.9,1,5010,5,12.54459297107262
0.9,1,6010,5,11.908821438716032
0.9,1,7010,5,11.908821438716032
0.9,1,8010,5,11.908821438716032
0.9,1,9010,5,11.908821438716032
0.9,1,10010,5,11.908821438716032
0.9,1,11010,5,11.908821438716032
0.9,1,12010,5,11.908821438716032
0.9,1,13010,5,11.908821438716032
0.9,1,14010,5,11.908821438716032
0.9,1,15010,5,11.908821438716032
0.9,1,16010,5,11.908821438716032
0.9,1,17010,5,11.908821438716032
0.9,1,18010,5,11.908821438716032
0.9,1,19010,5,11.908821438716032
0.9,1,20010,5,11.908821438716032
0.9,1,21010,5,11.908821438716032
0.9,1,22010,5,11.908821438716032
0.9,1,23010,5,11.908821438716032
0.9,1,24010,5,11.908821438716032
0.9,1,25010,5,11.908821438716032
0.9,1,26010,5,11.908821438716032
0.9,1,27010,5,11.908821438716032
0.9,1,28010,5,11.908821438716032
0.9,1,29010,5,11.908821438716032
0.9,1,10,6,1.684678545718673
0.9,1,1010,6,6.647751332667923
0.9,1,2010,6,5.764116442891317
0.9,1,3010,6,5.652666595685582
0.9,1,4010,6,5.95806275467846
0.9,1,5010,6,6.177606349442648
0.9,1,6010,6,6.228716483937554
0.9,1,7010,6,6.228716483937554
0.9,1,8010,6,6.228716483937554
0.9,1,9010,6,6.228716483937554
0.9,1,10010,6,6.228716483937554
0.9,1,11010,6,6.228716483937554
0.9,1,12010,6,6.228716483937554
0.9,1,13010,6,6.228716483937554
0.9,1,14010,6,6.228716483937554
0.9,1,15010,6,6.228716483937554
0.9,1,16010,6,6.228716483937554
0.9,1,17010,6,6.228716483937554
0.9,1,18010,6,6.228716483937554
0.9,1,19010,6,6.228716483937554
0.9,1,20010,6,6.228716483937554
0.9,1,21010,6,6.228716483937554
0.9,1,22010,6,6.228716483937554
0.9,1,23010,6,6.228716483937554
0.9,1,24010,6,6.228716483937554
0.9,1,25010,6,6.228716483937554
0.9,1,26010,6,6.228716483937554
0.9,1,27010,6,6.228716483937554
0.9,1,28010,6,6.228716483937554
0.9,1,29010,6,6.228716483937554
0.9,1,10,7,0.20604725816125838
0.9,1,1010,7,7.253793460323045
0.9,1,2010,7,6.948916598080738
0.9,1,3010,7,8.877301240218214
0.9,1,4010,7,7.826822475522945
0.9,1,5010,7,7.513746629367947
0.9,1,6010,7,7.448532958257441
0.9,1,7010,7,7.448532958257441
0.9,1,8010,7,7.448532958257441
0.9,1,9010,7,7.448532958257441
0.9,1,10010,7,7.448532958257441
0.9,1,11010,7,7.448532958257441
0.9,1,12010,7,7.448532958257441
0.9,1,13010,7,7.448532958257441
0.9,1,14010,7,7.448532958257441
0.9,1,15010,7,7.448532958257441
0.9,1,16010,7,7.448532958257441
0.9,1,17010,7,7.448532958257441
0.9,1,18010,7,7.448532958257441
0.9,1,19010,7,7.448532958257441
0.9,1,20010,7,7.448532958257441
0.9,1,21010,7,7.448532958257441
0.9,1,22010,7,7.448532958257441
0.9,1,23010,7,7.448532958257441
0.9,1,24010,7,7.448532958257441
0.9,1,25010,7,7.448532958257441
0.9,1,26010,7,7.448532958257441
0.9,1,27010,7,7.448532958257441
0.9,1,28010,7,7.448532958257441
0.9,1,29010,7,7.448532958257441
0.9,1,10,8,0.06743588257438002
0.9,1,1010,8,8.259073345239445
0.9,1,2010,8,6.611454609543552
0.9,1,3010,8,5.7731681413177505
0.9,1,4010,8,5.654766465662861
0.9,1,5010,8,5.25930120102093
0.9,1,6010,8,5.231856585583746
0.9,1,7010,8,5.231856585583746
0.9,1,8010,8,5.231856585583746
0.9,1,9010,8,5.231856585583746
0.9,1,10010,8,5.231856585583746
0.9,1,11010,8,5.231856585583746
0.9,1,12010,8,5.231856585583746
0.9,1,13010,8,5.231856585583746
0.9,1,14010,8,5.231856585583746
0.9,1,15010,8,5.231856585583746
0.9,1,16010,8,5.231856585583746
0.9,1,17010,8,5.231856585583746
0.9,1,18010,8,5.231856585583746
0.9,1,19010,8,5.231856585583746
0.9,1,20010,8,5.231856585583746
0.9,1,21010,8,5.231856585583746
0.9,1,22010,8,5.231856585583746
0.9,1,23010,8,5.231856585583746
0.9,1,24010,8,5.231856585583746
0.9,1,25010,8,5.231856585583746
0.9,1,26010,8,5.231856585583746
0.9,1,27010,8,5.231856585583746
0.9,1,28010,8,5.231856585583746
0.9,1,29010,8,5.231856585583746
0.9,1,10,9,0.2605351606737457
0.9,1,1010,9,3.6301993505348866
0.9,1,2010,9,4.467947546401475
0.9,1,3010,9,5.381729666877482
0.9,1,4010,9,5.926410971121958
0.9,1,5010,9,6.394612168541236
0.9,1,6010,9,6.360435874816897
0.9,1,7010,9,6.360435874816897
0.9,1,8010,9,6.360435874816897
0.9,1,9010,9,6.360435874816897
0.9,1,10010,9,6.360435874816897
0.9,1,11010,9,6.360435874816897
0.9,1,12010,9,6.360435874816897
0.9,1,13010,9,6.360435874816897
0.9,1,14010,9,6.360435874816897
0.9,1,15010,9,6.360435874816897
0.9,1,16010,9,6.360435874816897
0.9,1,17010,9,6.360435874816897
0.9,1,18010,9,6.360435874816897
0.9,1,19010,9,6.360435874816897
0.9,1,20010,9,6.360435874816897
0.9,1,21010,9,6.360435874816897
