Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,4,1000,6,1.1088935020797137
0.75,4,2000,6,0.9811032537178263
0.75,4,3000,6,1.3766202060841024
0.75,4,4000,6,1.5630575019901312
0.75,4,5000,6,1.7154818342062739
0.75,4,6000,6,1.7125200604900808
0.75,4,7000,6,1.7142062730796492
0.75,4,8000,6,1.7654042878378042
0.75,4,9000,6,1.6906209764708613
0.75,4,10000,6,1.6906209764708613
0.75,4,20000,6,1.6906209764708613
0.75,4,30000,6,1.6906209764708613
0.75,4,40000,6,1.6906209764708613
0.75,4,50000,6,1.6906209764708613
0.75,4,60000,6,1.6906209764708613
0.75,4,70000,6,1.6906209764708613
0.75,4,80000,6,1.6906209764708613
0.75,4,90000,6,1.6906209764708613
0.75,4,100000,6,1.6906209764708613
0.75,4,100,7,0.13396771033688293
0.75,4,200,7,1.103076986964204
0.75,4,300,7,2.002608799480905
0.75,4,400,7,2.412599430439811
0.75,4,500,7,3.383255436777348
0.75,4,600,7,2.915790829761329
0.75,4,700,7,2.5759604738239825
0.75,4,800,7,2.3373913067730996
0.75,4,900,7,2.1567506860141306
0.75,4,1000,7,1.9524635993852926
0.75,4,2000,7,1.7844276354738877
0.75,4,3000,7,1.6061129259511284
0.75,4,4000,7,1.4316146440200992
0.75,4,5000,7,1.4058114019832024
0.75,4,6000,7,1.678449175463542
0.75,4,7000,7,1.6069943846017456
0.75,4,8000,7,1.617390298525043
0.75,4,9000,7,1.557397693649863
0.75,4,10000,7,1.557397693649863
0.75,4,20000,7,1.557397693649863
0.75,4,30000,7,1.557397693649863
0.75,4,40000,7,1.557397693649863
0.75,4,50000,7,1.557397693649863
0.75,4,60000,7,1.557397693649863
0.75,4,70000,7,1.557397693649863
0.75,4,80000,7,1.557397693649863
0.75,4,90000,7,1.557397693649863
0.75,4,100000,7,1.557397693649863
0.75,4,100,8,0.06366051245801857
0.75,4,200,8,0.34661013137187413
0.75,4,300,8,0.5042540453712899
0.75,4,400,8,0.5499071450145252
0.75,4,500,8,1.7182746614786808
0.75,4,600,8,1.5206286948475145
0.75,4,700,8,1.490798739793093
0.75,4,800,8,1.759966048817102
0.75,4,900,8,1.6387183819876758
0.75,4,1000,8,1.5406197688157504
0.75,4,2000,8,1.1781083638107501
0.75,4,3000,8,1.3305620133391465
0.75,4,4000,8,1.526188126221261
0.75,4,5000,8,1.4509975969182636
0.75,4,6000,8,1.5287574747844035
0.75,4,7000,8,1.5674842870139223
0.75,4,8000,8,1.496968571955596
0.75,4,9000,8,1.6651754414173214
0.75,4,10000,8,1.7623218726423944
0.75,4,20000,8,1.7623218726423944
0.75,4,30000,8,1.7623218726423944
0.75,4,40000,8,1.7623218726423944
0.75,4,50000,8,1.7623218726423944
0.75,4,60000,8,1.7623218726423944
0.75,4,70000,8,1.7623218726423944
0.75,4,80000,8,1.7623218726423944
0.75,4,90000,8,1.7623218726423944
0.75,4,100000,8,1.7623218726423944
0.75,4,100,9,4.242246816287929
0.75,4,200,9,2.533218564111849
0.75,4,300,9,1.8082881837396956
0.75,4,400,9,1.427235074054514
0.75,4,500,9,1.1930544511756878
0.75,4,600,9,1.1253909740586023
0.75,4,700,9,1.0066059464708357
0.75,4,800,9,0.9533632920846605
0.75,4,900,9,0.8645191431692754
0.75,4,1000,9,0.7871190083937054
0.75,4,2000,9,1.0596756263331037
0.75,4,3000,9,2.497292165704897
0.75,4,4000,9,2.5922574357612382
0.75,4,5000,9,2.893098020788682
0.75,4,6000,9,2.584366474251146
0.75,4,7000,9,2.3281722808233702
0.75,4,8000,9,2.1042194756107766
0.75,4,9000,9,2.1212820440674176
0.75,4,10000,9,2.1212820440674176
0.75,4,20000,9,2.1212820440674176
0.75,4,30000,9,2.1212820440674176
0.75,4,40000,9,2.1212820440674176
0.75,4,50000,9,2.1212820440674176
0.75,4,60000,9,2.1212820440674176
0.75,4,70000,9,2.1212820440674176
0.75,4,80000,9,2.1212820440674176
0.75,4,90000,9,2.1212820440674176
0.75,4,100000,9,2.1212820440674176
0.75,4,100,10,3.6986543722591683
0.75,4,200,10,2.163836369534055
0.75,4,300,10,1.6034868417854493
0.75,4,400,10,1.537024985007607
0.75,4,500,10,1.2932752950257835
0.75,4,600,10,1.1103923472987127
0.75,4,700,10,0.9660542653216775
0.75,4,800,10,0.8977103524485713
0.75,4,900,10,1.1253265064928175
0.75,4,1000,10,1.0682624128469371
0.75,4,2000,10,0.9869063176370113
0.75,4,3000,10,1.164097239859979
0.75,4,4000,10,1.4664615418986773
0.75,4,5000,10,1.458329390513091
0.75,4,6000,10,1.648026426134292
0.75,4,7000,10,1.5489620289996981
0.75,4,8000,10,1.6779651765431431
0.75,4,9000,10,1.6793580336391092
0.75,4,10000,10,1.6793580336391092
0.75,4,20000,10,1.6793580336391092
0.75,4,30000,10,1.6793580336391092
0.75,4,40000,10,1.6793580336391092
0.75,4,50000,10,1.6793580336391092
0.75,4,60000,10,1.6793580336391092
0.75,4,70000,10,1.6793580336391092
0.75,4,80000,10,1.6793580336391092
0.75,4,90000,10,1.6793580336391092
0.75,4,100000,10,1.6793580336391092
0.75,4,100,11,1.8153158958973858
0.75,4,200,11,1.0677222809919116
0.75,4,300,11,1.0715253924167083
0.75,4,400,11,0.8983916966669756
0.75,4,500,11,1.0219653814695475
0.75,4,600,11,0.9868781076208423
0.75,4,700,11,0.9495568386799531
0.75,4,800,11,1.3773299575664473
0.75,4,900,11,1.2653289212213223
0.75,4,1000,11,1.219845859967423
0.75,4,2000,11,1.0071999197844614
0.75,4,3000,11,1.2756817852659463
0.75,4,4000,11,1.2880945486372652
0.75,4,5000,11,1.2890629816388341
0.75,4,6000,11,1.5237250005469
0.75,4,7000,11,1.473864062017688
0.75,4,8000,11,1.4619588066795044
0.75,4,9000,11,1.4443524014437985
0.75,4,10000,11,1.4443524014437985
0.75,4,20000,11,1.4443524014437985
0.75,4,30000,11,1.4443524014437985
0.75,4,40000,11,1.4443524014437985
0.75,4,50000,11,1.4443524014437985
0.75,4,60000,11,1.4443524014437985
0.75,4,70000,11,1.4443524014437985
0.75,4,80000,11,1.4443524014437985
0.75,4,90000,11,1.4443524014437985
